filepath,testclass,testname,assertion type,line number,assert string
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_permute_on_list_op,test_permute_on_list_op,assertTrue,486,self.assertTrue(equal)
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_permute_on_state_fn,test_permute_on_state_fn,assertTrue,554,self.assertTrue(equivalent)
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_permute_on_state_fn,test_permute_on_state_fn,assertTrue,562,self.assertTrue(equivalent)
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_compose_with_indices,test_compose_with_indices,assertTrue,616,"self.assertTrue(np.allclose(permuted_primitive_op.to_matrix(), composed_primitive_op.to_matrix()))"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_list_op_to_circuit,test_list_op_to_circuit,assertTrue,758,"self.assertTrue(operator.equiv(circuit), 'ListOp.to_circuit() outputs wrong circuit!')"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_composed_op_to_circuit,test_composed_op_to_circuit,assertTrue,787,self.assertTrue(Operator(unitary).equiv(circuit))
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_op_indent,test_op_indent,assertTrue,812,self.assertTrue(starts_with_indent)
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_summedop_equals,test_summedop_equals,assertNotEqual,934,"self.assertNotEqual(sum_op, sum_op2)"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_summedop_equals,test_summedop_equals,assertNotEqual,937,"self.assertNotEqual(sum_op, sum_op3)"
task2results/qiskit-aqua-main/test/aqua/operators/test_op_construction.py,test_summedop_equals,test_summedop_equals,assertNotEqual,938,"self.assertNotEqual(sum_op2, sum_op3)"
task2results/qiskit-aqua-main/test/aqua/operators/test_pauli_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,72,"np.testing.assert_array_almost_equal(plus_mean.eval(), [1, 0, 0, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_pauli_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,74,"np.testing.assert_array_almost_equal(sampled_plus.eval(), [1, 0, 0, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_pauli_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,77,"np.testing.assert_array_almost_equal(minus_mean.eval(), [(- 1), 0, 0, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_pauli_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,79,"np.testing.assert_array_almost_equal(sampled_minus.eval(), [(- 1), 0, 0, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_pauli_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,82,"np.testing.assert_array_almost_equal(zero_mean.eval(), [0, 0, 1, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_pauli_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,84,"np.testing.assert_array_almost_equal(sampled_zero.eval(), [0, 0, 1, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_pauli_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,88,"np.testing.assert_array_almost_equal(sum_zero_mean.eval(), [0, 0, 1, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_pauli_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,93,"np.testing.assert_array_almost_equal(sampled_zero_mean.eval(), [0, 0, 0, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_pauli_expectation.py,test_pauli_expect_state_vector,test_pauli_expect_state_vector,assert_array_almost_equal,116,"np.testing.assert_array_almost_equal(converted_meas.eval(), [0, 0, 1, (- 1)], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_pauli_expectation.py,test_pauli_expect_state_vector,test_pauli_expect_state_vector,assert_array_almost_equal,119,"np.testing.assert_array_almost_equal(sampled.eval(), [0, 0, 1, (- 1)], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_pauli_expectation.py,test_pauli_expect_op_vector_state_vector,test_pauli_expect_op_vector_state_vector,assert_array_almost_equal,135,"np.testing.assert_array_almost_equal(converted_meas.eval(), valids, decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_pauli_expectation.py,test_pauli_expect_op_vector_state_vector,test_pauli_expect_op_vector_state_vector,assert_array_almost_equal,138,"np.testing.assert_array_almost_equal(sampled.eval(), valids, decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_pauli_expectation.py,test_not_to_matrix_called,test_not_to_matrix_called,assert_array_almost_equal,180,"np.testing.assert_array_almost_equal(converted_meas.eval(), [[1, (- 1), 0], [1, (- 1), 0]])"
task2results/qiskit-aqua-main/test/aqua/operators/test_pauli_expectation.py,test_ibmq_grouped_pauli_expectation,test_ibmq_grouped_pauli_expectation,assert_array_almost_equal,220,"np.testing.assert_array_almost_equal(sampled.eval(), valids, decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_pauli_expectation.py,test_multi_representation_ops,test_multi_representation_ops,assert_array_almost_equal,232,"np.testing.assert_array_almost_equal(sampled_plus.eval(), [1, (0.5 ** 0.5), (1 + (0.5 ** 0.5)), 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_matrix_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,70,"np.testing.assert_array_almost_equal(plus_mean.eval(), [1, 0, 0, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_matrix_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,72,"np.testing.assert_array_almost_equal(sampled_plus.eval(), [1, 0, 0, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_matrix_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,75,"np.testing.assert_array_almost_equal(minus_mean.eval(), [(- 1), 0, 0, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_matrix_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,77,"np.testing.assert_array_almost_equal(sampled_minus.eval(), [(- 1), 0, 0, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_matrix_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,80,"np.testing.assert_array_almost_equal(zero_mean.eval(), [0, 0, 1, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_matrix_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,82,"np.testing.assert_array_almost_equal(sampled_zero.eval(), [0, 0, 1, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_matrix_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,86,"np.testing.assert_array_almost_equal(sum_zero_mean.eval(), [0, 0, 1, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_matrix_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,88,"np.testing.assert_array_almost_equal((converted_meas @ sampled_zero).eval(), [0, 0, 1, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_matrix_expectation.py,test_pauli_expect_state_vector,test_pauli_expect_state_vector,assert_array_almost_equal,112,"np.testing.assert_array_almost_equal(converted_meas.eval(), [0, 0, 1, (- 1)], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_matrix_expectation.py,test_pauli_expect_state_vector,test_pauli_expect_state_vector,assert_array_almost_equal,115,"np.testing.assert_array_almost_equal(sampled.eval(), [0, 0, 1, (- 1)], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_matrix_expectation.py,test_pauli_expect_op_vector_state_vector,test_pauli_expect_op_vector_state_vector,assert_array_almost_equal,131,"np.testing.assert_array_almost_equal((converted_meas @ states_op).eval(), valids, decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_matrix_expectation.py,test_pauli_expect_op_vector_state_vector,test_pauli_expect_op_vector_state_vector,assert_array_almost_equal,134,"np.testing.assert_array_almost_equal((converted_meas @ sampled).eval(), valids, decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_matrix_expectation.py,test_multi_representation_ops,test_multi_representation_ops,assert_array_almost_equal,146,"np.testing.assert_array_almost_equal(sampled_plus.eval(), [1, (0.5 ** 0.5), (1 + (0.5 ** 0.5)), 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_zero_broadcast,test_zero_broadcast,assert_array_almost_equal,43,"np.testing.assert_array_almost_equal(((H ^ 5) @ Zero).to_matrix(), (Plus ^ 5).to_matrix())"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_state_to_matrix,test_state_to_matrix,assert_array_almost_equal,49,"np.testing.assert_array_almost_equal(Plus.to_matrix(), ((Zero.to_matrix() + One.to_matrix()) / np.sqrt(2)))"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_state_to_matrix,test_state_to_matrix,assert_array_almost_equal,51,"np.testing.assert_array_almost_equal(Minus.to_matrix(), ((Zero.to_matrix() - One.to_matrix()) / np.sqrt(2)))"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_state_to_matrix,test_state_to_matrix,assert_array_almost_equal,63,"np.testing.assert_array_almost_equal(gnarly_mat, gnarly_mat_separate)"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_qiskit_result_instantiation,test_qiskit_result_instantiation,assert_array_almost_equal,78,"np.testing.assert_array_almost_equal(StateFn(sv_res).to_matrix(), [(0.5 ** 0.5), (0.5 ** 0.5), 0, 0, 0, 0, 0, 0])"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_qiskit_result_instantiation,test_qiskit_result_instantiation,assert_array_almost_equal,80,"np.testing.assert_array_almost_equal(StateFn(sv_vector).to_matrix(), [(0.5 ** 0.5), (0.5 ** 0.5), 0, 0, 0, 0, 0, 0])"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_qiskit_result_instantiation,test_qiskit_result_instantiation,assert_array_almost_equal,82,"np.testing.assert_array_almost_equal(StateFn(qasm_res).to_matrix(), [(0.5 ** 0.5), (0.5 ** 0.5), 0, 0, 0, 0, 0, 0], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_qiskit_result_instantiation,test_qiskit_result_instantiation,assert_array_almost_equal,86,"np.testing.assert_array_almost_equal((((I ^ I) ^ H) @ Zero).to_matrix(), [(0.5 ** 0.5), (0.5 ** 0.5), 0, 0, 0, 0, 0, 0])"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_qiskit_result_instantiation,test_qiskit_result_instantiation,assert_array_almost_equal,88,"np.testing.assert_array_almost_equal(qc_op.to_matrix(), [(0.5 ** 0.5), (0.5 ** 0.5), 0, 0, 0, 0, 0, 0])"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_circuit_state_fn_from_dict_as_sum,test_circuit_state_fn_from_dict_as_sum,assert_array_almost_equal,120,"np.testing.assert_array_almost_equal(StateFn(statedict).to_matrix(), sfc_sum.to_matrix())"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_circuit_state_fn_from_dict_initialize,test_circuit_state_fn_from_dict_initialize,assert_array_almost_equal,131,"np.testing.assert_array_almost_equal(StateFn(statedict).to_matrix(), np.round(sfc.to_matrix(), decimals=1))"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_circuit_state_fn_from_dict_initialize,test_circuit_state_fn_from_dict_initialize,assert_array_almost_equal,140,"np.testing.assert_array_almost_equal(StateFn(statedict).to_matrix(), sfc_vector.to_matrix())"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_dict_to_circuit_sum,test_dict_to_circuit_sum,assert_array_almost_equal,171,"np.testing.assert_array_almost_equal(dict_state_3q.to_matrix(), circuit_state_3q.to_matrix())"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_dict_to_circuit_sum,test_dict_to_circuit_sum,assert_array_almost_equal,178,"np.testing.assert_array_almost_equal(dict_state_4q.to_matrix(), circuit_state_4q.to_matrix())"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_dict_to_circuit_sum,test_dict_to_circuit_sum,assert_array_almost_equal,185,"np.testing.assert_array_almost_equal(vect_state_3q.to_matrix(), circuit_state_3q_vect.to_matrix())"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_construction.py,test_circuit_permute,test_circuit_permute,assertNotEqual,197,"self.assertNotEqual(c_op, c_op_perm)"
task2results/qiskit-aqua-main/test/aqua/operators/test_evolution.py,test_qdrift,test_qdrift,assertGreater,165,"self.assertGreater(len(trotterization.oplist), 150)"
task2results/qiskit-aqua-main/test/aqua/operators/test_evolution.py,test_matrix_op_evolution,test_matrix_op_evolution,assert_array_almost_equal,186,"np.testing.assert_array_almost_equal(ref_mat, exp_mat)"
task2results/qiskit-aqua-main/test/aqua/operators/test_evolution.py,test_log_i,test_log_i,assert_array_almost_equal,197,"np.testing.assert_array_almost_equal(op.to_matrix(), log_exp_op.to_matrix())"
task2results/qiskit-aqua-main/test/aqua/operators/test_evolution.py,test_log_i,test_log_i,assert_array_almost_equal,201,"np.testing.assert_array_almost_equal(op.to_matrix(), log_exp_op.to_matrix())"
task2results/qiskit-aqua-main/test/aqua/operators/test_evolution.py,test_log_i,test_log_i,assert_array_almost_equal,205,"np.testing.assert_array_almost_equal(op.to_matrix(), log_exp_op.to_matrix())"
task2results/qiskit-aqua-main/test/aqua/operators/test_evolution.py,test_log_i,test_log_i,assert_array_almost_equal,209,"np.testing.assert_array_almost_equal(op.to_matrix(), log_exp_op.to_matrix())"
task2results/qiskit-aqua-main/test/aqua/operators/test_evolution.py,test_log_i,test_log_i,assert_array_almost_equal,217,"np.testing.assert_array_almost_equal(op.to_matrix(), log_exp_op.to_matrix())"
task2results/qiskit-aqua-main/test/aqua/operators/test_evolution.py,test_matrix_op_parameterized_evolution,test_matrix_op_parameterized_evolution,assert_array_almost_equal,235,"np.testing.assert_array_almost_equal(ref_mat, exp_mat)"
task2results/qiskit-aqua-main/test/aqua/operators/test_gradients.py,test_grad_combo_fn_chain_rule,test_grad_combo_fn_chain_rule,assert_array_almost_equal,666,"np.testing.assert_array_almost_equal(grad.assign_parameters(value_dict).eval(), correct_values)"
task2results/qiskit-aqua-main/test/aqua/operators/test_gradients.py,test_grad_combo_fn_chain_rule_nat_grad,test_grad_combo_fn_chain_rule_nat_grad,assert_array_almost_equal,696,"np.testing.assert_array_almost_equal(grad.assign_parameters(value_dict).eval(), correct_values, decimal=3)"
task2results/qiskit-aqua-main/test/aqua/operators/test_gradients.py,test_vqe,test_vqe,assert_almost_equal,928,"np.testing.assert_almost_equal(result['optimal_value'], h2_energy, decimal=0)"
task2results/qiskit-aqua-main/test/aqua/operators/test_aer_pauli_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,76,"np.testing.assert_array_almost_equal(sampled_plus.eval(), [1, 0, 0, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_aer_pauli_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,80,"np.testing.assert_array_almost_equal(sampled_minus.eval(), [(- 1), 0, 0, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_aer_pauli_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,84,"np.testing.assert_array_almost_equal(sampled_zero.eval(), [0, 0, 1, 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_aer_pauli_expectation.py,test_pauli_expect_op_vector,test_pauli_expect_op_vector,assert_array_almost_equal,92,"np.testing.assert_array_almost_equal(sampled_zero_mean.eval(), [0, 0, 0, 2], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_aer_pauli_expectation.py,test_pauli_expect_state_vector,test_pauli_expect_state_vector,assert_array_almost_equal,106,"np.testing.assert_array_almost_equal(sampled.eval(), [0, 0, 1, (- 1)], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_aer_pauli_expectation.py,test_pauli_expect_op_vector_state_vector,test_pauli_expect_op_vector_state_vector,assert_array_almost_equal,121,"np.testing.assert_array_almost_equal(sampled.eval(), valids, decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_aer_pauli_expectation.py,test_multi_representation_ops,test_multi_representation_ops,assert_array_almost_equal,133,"np.testing.assert_array_almost_equal(sampled_plus.eval(), [1, (0.5 ** 0.5), (1 + (0.5 ** 0.5)), 1], decimal=1)"
task2results/qiskit-aqua-main/test/aqua/operators/test_aer_pauli_expectation.py,test_parameterized_qobj,test_parameterized_qobj,assertTrue,165,"def validate_sampler(ideal, sut, param_bindings):
    expect_sampled = ideal.convert(expect_op, params=param_bindings).eval()
    actual_sampled = sut.convert(expect_op, params=param_bindings).eval()
    self.assertTrue(np.allclose(actual_sampled, expect_sampled), ('%s != %s' % (actual_sampled, expect_sampled)))"
task2results/qiskit-aqua-main/test/aqua/operators/test_aer_pauli_expectation.py,test_pauli_expectation_param_qobj,test_pauli_expectation_param_qobj,assert_array_almost_equal,225,"np.testing.assert_array_almost_equal(([val1] * 2), val2, decimal=2)"
task2results/qiskit-aqua-main/test/aqua/operators/test_aer_pauli_expectation.py,test_pauli_expectation_param_qobj,test_pauli_expectation_param_qobj,assert_array_almost_equal,226,"np.testing.assert_array_almost_equal(val1, val3, decimal=2)"
task2results/qiskit-aqua-main/test/aqua/operators/test_aer_pauli_expectation.py,test_pauli_expectation_param_qobj,test_pauli_expectation_param_qobj,assert_array_almost_equal,227,"np.testing.assert_array_almost_equal(([val1] * 2), val4, decimal=2)"
task2results/qiskit-aqua-main/test/aqua/operators/test_aer_pauli_expectation.py,validate_sampler,validate_sampler,assertTrue,168,"self.assertTrue(np.allclose(actual_sampled, expect_sampled), ('%s != %s' % (actual_sampled, expect_sampled)))"
task2results/qiskit-aqua-main/test/aqua/operators/test_state_op_meas_evals.py,test_is_measurement_correctly_propagated,test_is_measurement_correctly_propagated,assertTrue,90,self.assertTrue(sampler.oplist[0].is_measurement)
task2results/qiskit-aqua-main/test/aqua/operators/test_state_op_meas_evals.py,test_parameter_binding_on_listop,test_parameter_binding_on_listop,assertTrue,109,self.assertTrue(all(((len(op.parameters) == 0) for op in sampled.oplist)))
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_weighted_pauli_operator.py,test_from_to_file,test_from_to_file,assertTrue,63,self.assertTrue(os.path.exists(file_path))
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_weighted_pauli_operator.py,test_is_empty,test_is_empty,assertTrue,78,self.assertTrue(op.is_empty())
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_weighted_pauli_operator.py,test_is_empty,test_is_empty,assertFalse,79,self.assertFalse(self.qubit_op.is_empty())
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_weighted_pauli_operator.py,test_iadd,test_iadd,assertNotEqual,134,"self.assertNotEqual(op_a, ori_op_a)"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_weighted_pauli_operator.py,test_isub,test_isub,assertNotEqual,216,"self.assertNotEqual(op_a, ori_op_a)"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_weighted_pauli_operator.py,test_equal_operator,test_equal_operator,assertNotEqual,243,"self.assertNotEqual(op1, op3)"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_weighted_pauli_operator.py,test_equal_operator,test_equal_operator,assertNotEqual,244,"self.assertNotEqual(op1, op4)"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_weighted_pauli_operator.py,test_equal_operator,test_equal_operator,assertNotEqual,245,"self.assertNotEqual(op3, op4)"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_weighted_pauli_operator.py,test_negation_operator,test_negation_operator,assertNotEqual,255,"self.assertNotEqual(op1, op2)"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_weighted_pauli_operator.py,test_simplify,test_simplify,assertTrue,275,self.assertTrue(new_op.is_empty())
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_weighted_pauli_operator.py,test_evaluate_qasm_mode,test_evaluate_qasm_mode,assertGreaterEqual,480,"self.assertGreaterEqual(reference[0].real, (actual_value[0].real - (3 * actual_value[1].real)))"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_weighted_pauli_operator.py,test_evaluate_qasm_mode,test_evaluate_qasm_mode,assertLessEqual,481,"self.assertLessEqual(reference[0].real, (actual_value[0].real + (3 * actual_value[1].real)))"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_tpb_grouped_weighted_pauli_operator.py,test_sorted_grouping,test_sorted_grouping,assertGreaterEqual,74,"self.assertGreaterEqual(len(op.basis), len(grouped_op.basis))"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_tpb_grouped_weighted_pauli_operator.py,test_unsorted_grouping,test_unsorted_grouping,assertGreaterEqual,96,"self.assertGreaterEqual(len(op.basis), len(grouped_op.basis))"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_tpb_grouped_weighted_pauli_operator.py,test_chop,test_chop,assertLessEqual,108,"self.assertLessEqual(len(chopped_grouped_op.basis), 3)"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_tpb_grouped_weighted_pauli_operator.py,test_chop,test_chop,assertLessEqual,109,"self.assertLessEqual(len(chopped_grouped_op.basis), original_num_basis)"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_tpb_grouped_weighted_pauli_operator.py,test_chop,test_chop,assertLessEqual,115,"self.assertLessEqual(len(chopped_grouped_op.basis), 1)"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_tpb_grouped_weighted_pauli_operator.py,test_chop,test_chop,assertLessEqual,116,"self.assertLessEqual(len(chopped_grouped_op.basis), original_num_basis)"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_tpb_grouped_weighted_pauli_operator.py,test_evaluate_qasm_mode,test_evaluate_qasm_mode,assertGreaterEqual,146,"self.assertGreaterEqual(reference[0].real, (grouped_pauli_value[0].real - (3 * grouped_pauli_value[1].real)))"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_tpb_grouped_weighted_pauli_operator.py,test_evaluate_qasm_mode,test_evaluate_qasm_mode,assertLessEqual,148,"self.assertLessEqual(reference[0].real, (grouped_pauli_value[0].real + (3 * grouped_pauli_value[1].real)))"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_tpb_grouped_weighted_pauli_operator.py,test_evaluate_qasm_mode,test_evaluate_qasm_mode,assertLessEqual,152,"self.assertLessEqual(grouped_pauli_value[1].real, pauli_value[1].real)"
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_matrix_operator.py,test_is_empty,test_is_empty,assertTrue,46,self.assertTrue(op.is_empty())
task2results/qiskit-aqua-main/test/aqua/operators/legacy/test_matrix_operator.py,test_is_empty,test_is_empty,assertFalse,47,self.assertFalse(self.qubit_op.is_empty())
task2results/qiskit-aqua-main/test/finance/test_portfolio_diversification.py,test_simple2,test_simple2,assert_approx_equal,231,"np.testing.assert_approx_equal(ground_level, 1.8)"
task2results/qiskit-aqua-main/test/finance/test_european_call_expected_value.py,test_ecev_circuit,test_ecev_circuit,assertTrue,62,self.assertTrue(Operator(ecev).equiv(linear_function))
task2results/qiskit-aqua-main/test/finance/test_fixed_income_expected_value.py,test_circuit,test_circuit,assertTrue,50,self.assertTrue(Operator(circuit).equiv(expected))
task2results/qiskit-aqua-main/test/finance/test_european_call_delta.py,test_circuit,test_circuit,assertTrue,46,self.assertTrue(Operator(ecd).equiv(comparator))
